"","time","Q_BVR_m3.d"
"1540",2017-03-20,1872.54974923352
"1541",2017-03-21,1310.78482446347
"1542",2017-03-22,917.549377124426
"1543",2017-03-23,642.284563987098
"1544",2017-03-24,449.599194790969
"1545",2017-03-25,314.719436353678
"1546",2017-03-26,220.303605447575
"1547",2017-03-27,154.212523813302
"1548",2017-03-28,4145.46654785346
"1549",2017-03-29,2901.82658349742
"1550",2017-03-30,2031.2786084482
"1551",2017-03-31,15651.8341080399
"1552",2017-04-01,10956.2838756279
"1553",2017-04-02,7669.39871293954
"1554",2017-04-03,14609.3968988159
"1555",2017-04-04,10226.5778291711
"1556",2017-04-05,7158.60448041977
"1557",2017-04-06,9112.75293478895
"1558",2017-04-07,6378.92705435227
"1559",2017-04-08,4465.24893804659
"1560",2017-04-09,3125.67425663261
"1561",2017-04-10,2187.97197964283
"1562",2017-04-11,1531.58038574998
"1563",2017-04-12,1072.10627002499
"1564",2017-04-13,750.47438901749
"1565",2017-04-14,525.332072312243
"1566",2017-04-15,3655.42250270884
"1567",2017-04-16,2558.79575189619
"1568",2017-04-17,1791.15702632733
"1569",2017-04-18,1253.80991842913
"1570",2017-04-19,2851.07161429255
"1571",2017-04-20,2984.42741979146
"1572",2017-04-21,2089.09919385402
"1573",2017-04-22,8297.05687482411
"1574",2017-04-23,20588.6508360447
"1575",2017-04-24,43197.2445852313
"1576",2017-04-25,39669.9212096619
"1577",2017-04-26,27768.9448467634
"1578",2017-04-27,19438.2613927343
"1579",2017-04-28,13606.782974914
"1580",2017-04-29,9524.74808243983
"1581",2017-04-30,6667.32365770788
"1582",2017-05-01,5626.74864502468
"1583",2017-05-02,3938.72405151727
"1584",2017-05-03,2757.10683606209
"1585",2017-05-04,10096.2877303495
"1586",2017-05-05,35330.4154138688
"1587",2017-05-06,24731.2907897082
"1588",2017-05-07,17311.9035527957
"1589",2017-05-08,12118.332486957
"1590",2017-05-09,13544.3134886704
"1591",2017-05-10,9481.01944206925
"1592",2017-05-11,6636.71360944848
"1593",2017-05-12,17270.9354733865
"1594",2017-05-13,12089.6548313705
"1595",2017-05-14,8462.75838195937
"1596",2017-05-15,5923.93086737156
"1597",2017-05-16,4146.75160716009
"1598",2017-05-17,2902.72612501206
"1599",2017-05-18,2031.90828750844
"1600",2017-05-19,1422.33580125591
"1601",2017-05-20,9957.54560449808
"1602",2017-05-21,7556.64028467671
"1603",2017-05-22,10319.6953424054
"1604",2017-05-23,27488.9087114385
"1605",2017-05-24,37091.9270980069
"1606",2017-05-25,29458.1513686049
"1607",2017-05-26,20620.7059580234
"1608",2017-05-27,14434.4941706164
"1609",2017-05-28,10104.1459194315
"1610",2017-05-29,7072.90214360203
"1611",2017-05-30,4951.03150052142
"1612",2017-05-31,3465.72205036499
"1613",2017-06-01,2426.0054352555
"1614",2017-06-02,1698.20380467885
"1615",2017-06-03,1188.74266327519
"1616",2017-06-04,2704.64642658697
"1617",2017-06-05,11426.049365992
"1618",2017-06-06,7998.23455619438
"1619",2017-06-07,5598.76418933607
"1620",2017-06-08,3919.13493253525
"1621",2017-06-09,2743.39445277467
"1622",2017-06-10,1920.37611694227
"1623",2017-06-11,1344.26328185959
"1624",2017-06-12,940.984297301713
"1625",2017-06-13,6426.54071197209
"1626",2017-06-14,6296.76005766288
"1627",2017-06-15,20783.0960303722
"1628",2017-06-16,15875.3000212605
"1629",2017-06-17,20675.8570986324
"1630",2017-06-18,14473.0999690427
"1631",2017-06-19,15565.7829859899
"1632",2017-06-20,10896.0480901929
"1633",2017-06-21,7627.23366313504
"1634",2017-06-22,5339.06356419453
"1635",2017-06-23,3737.34449493617
"1636",2017-06-24,2616.14114645532
"1637",2017-06-25,1831.29880251872
"1638",2017-06-26,1281.90916176311
"1639",2017-06-27,897.336413234174
"1640",2017-06-28,628.135489263922
"1641",2017-06-29,439.694842484745
"1642",2017-06-30,307.786389739322
"1643",2017-07-01,215.450472817525
"1644",2017-07-02,150.815330972268
"1645",2017-07-03,105.570731680587
"1646",2017-07-04,983.226579637567
"1647",2017-07-05,6495.3015285994
"1648",2017-07-06,4546.71107001958
"1649",2017-07-07,3182.6977490137
"1650",2017-07-08,2227.88842430959
"1651",2017-07-09,1559.52189701672
"1652",2017-07-10,1091.6653279117
"1653",2017-07-11,764.16572953819
"1654",2017-07-12,534.916010676733
"1655",2017-07-13,855.634481058352
"1656",2017-07-14,598.944136740846
"1657",2017-07-15,419.260895718593
"1658",2017-07-16,293.482627003015
"1659",2017-07-17,205.43783890211
"1660",2017-07-18,7837.63430365223
"1661",2017-07-19,5486.34401255656
"1662",2017-07-20,3840.44080878959
"1663",2017-07-21,2688.30856615272
"1664",2017-07-22,1881.8159963069
"1665",2017-07-23,1317.27119741483
"1666",2017-07-24,19068.2371144995
"1667",2017-07-25,13347.7659801497
"1668",2017-07-26,9343.43618610477
"1669",2017-07-27,6540.40533027334
"1670",2017-07-28,6565.00059800473
"1671",2017-07-29,4719.2161756442
"1672",2017-07-30,3303.45132295094
"1673",2017-07-31,2312.41592606566
"1674",2017-08-01,1618.69114824596
"1675",2017-08-02,4147.55942361062
"1676",2017-08-03,2903.29159652744
"1677",2017-08-04,2032.3041175692
"1678",2017-08-05,1422.61288229844
"1679",2017-08-06,995.82901760891
"1680",2017-08-07,11163.401223227
"1681",2017-08-08,7814.38085625887
"1682",2017-08-09,5470.06659938121
"1683",2017-08-10,3829.04661956685
"1684",2017-08-11,2680.33263369679
"1685",2017-08-12,1876.23284358776
"1686",2017-08-13,1313.36299051143
"1687",2017-08-14,919.354093358
"1688",2017-08-15,1185.7723459384
"1689",2017-08-16,830.040642156883
"1690",2017-08-17,581.028449509818
"1691",2017-08-18,406.719914656873
"1692",2017-08-19,284.703940259811
"1693",2017-08-20,199.292758181868
"1694",2017-08-21,2327.67871209887
"1695",2017-08-22,1629.37509846921
"1696",2017-08-23,1140.56256892845
"1697",2017-08-24,798.393798249913
"1698",2017-08-25,558.875658774939
"1699",2017-08-26,391.212961142457
"1700",2017-08-27,273.84907279972
"1701",2017-08-28,191.694350959804
"1702",2017-08-29,7288.45196734672
"1703",2017-08-30,5101.9163771427
"1704",2017-08-31,3571.34146399989
"1705",2017-09-01,16030.1515213618
"1706",2017-09-02,14491.0931983617
"1707",2017-09-03,10143.7652388532
"1708",2017-09-04,7100.63566719722
"1709",2017-09-05,4970.44496703805
"1710",2017-09-06,12280.6206386659
"1711",2017-09-07,8596.43444706614
"1712",2017-09-08,6017.50411294629
"1713",2017-09-09,4212.25287906241
"1714",2017-09-10,2948.57701534368
"1715",2017-09-11,2064.00391074058
"1716",2017-09-12,16496.8353085586
"1717",2017-09-13,11547.7847159911
"1718",2017-09-14,8083.44930119374
"1719",2017-09-15,5658.41451083562
"1720",2017-09-16,3960.89015758493
"1721",2017-09-17,2772.62311030945
"1722",2017-09-18,1940.83617721662
"1723",2017-09-19,1358.58532405163
"1724",2017-09-20,951.009726836142
"1725",2017-09-21,665.7068087853
"1726",2017-09-22,465.99476614971
"1727",2017-09-23,326.196336304797
"1728",2017-09-24,228.337435413358
"1729",2017-09-25,159.83620478935
"1730",2017-09-26,111.885343352545
"1731",2017-09-27,78.3197403467817
"1732",2017-09-28,54.8238182427472
"1733",2017-09-29,38.376672769923
"1734",2017-09-30,26.8636709389461
"1735",2017-10-01,18.8045696572623
"1736",2017-10-02,13.1631987600836
"1737",2017-10-03,9.21423913205853
"1738",2017-10-04,6.44996739244097
"1739",2017-10-05,4.51497717470868
"1740",2017-10-06,3.16048402229607
"1741",2017-10-07,2.21233881560725
"1742",2017-10-08,6809.27775515745
"1743",2017-10-09,22066.3355770756
"1744",2017-10-10,15446.434903953
"1745",2017-10-11,21619.6938160319
"1746",2017-10-12,15133.7856712223
"1747",2017-10-13,10593.6499698556
"1748",2017-10-14,7415.55497889893
"1749",2017-10-15,5190.88848522925
"1750",2017-10-16,3633.62193966048
"1751",2017-10-17,2543.53535776233
"1752",2017-10-18,1780.47475043363
"1753",2017-10-19,1246.33232530354
"1754",2017-10-20,872.432627712481
"1755",2017-10-21,610.702839398737
"1756",2017-10-22,427.491987579116
"1757",2017-10-23,28338.1123336978
"1758",2017-10-24,19836.6786335884
"1759",2017-10-25,13885.6750435119
"1760",2017-10-26,9719.97253045834
"1761",2017-10-27,6803.98077132084
"1762",2017-10-28,6092.82949683995
"1763",2017-10-29,11726.3507558633
"1764",2017-10-30,8208.44552910431
"1765",2017-10-31,5745.91187037302
"1766",2017-11-01,4022.13830926111
"1767",2017-11-02,2815.49681648278
"1768",2017-11-03,1970.84777153795
"1769",2017-11-04,5902.65986016208
"1770",2017-11-05,4131.86190211346
"1771",2017-11-06,2892.30333147942
"1772",2017-11-07,2457.10475811449
"1773",2017-11-08,2514.40375415849
"1774",2017-11-09,3881.51968972316
"1775",2017-11-10,2717.06378280621
"1776",2017-11-11,1901.94464796435
"1777",2017-11-12,2826.42898137874
"1778",2017-11-13,1978.50028696512
"1779",2017-11-14,1384.95020087558
"1780",2017-11-15,969.465140612907
"1781",2017-11-16,678.625598429035
"1782",2017-11-17,475.037918900325
"1783",2017-11-18,332.526543230227
"1784",2017-11-19,1058.1645464774
"1785",2017-11-20,740.715182534182
"1786",2017-11-21,518.500627773927
"1787",2017-11-22,362.950439441749
"1788",2017-11-23,254.065307609224
"1789",2017-11-24,177.845715326457
"1790",2017-11-25,124.49200072852
"1791",2017-11-26,87.144400509964
"1792",2017-11-27,61.0010803569748
"1793",2017-11-28,42.7007562498824
"1794",2017-11-29,29.8905293749177
"1795",2017-11-30,20.9233705624424
"1796",2017-12-01,14.6463593937097
"1797",2017-12-02,10.2524515755968
"1798",2017-12-03,7.17671610291773
"1799",2017-12-04,5.02370127204241
"1800",2017-12-05,721.680392604609
"1801",2017-12-06,505.176274823227
"1802",2017-12-07,353.623392376259
"1803",2017-12-08,247.536374663381
"1804",2017-12-09,3230.83015815369
"1805",2017-12-10,2261.58111070758
"1806",2017-12-11,1583.10677749531
"1807",2017-12-12,1201.27972550718
"1808",2017-12-13,840.895807855023
"1809",2017-12-14,588.627065498516
"1810",2017-12-15,412.038945848961
"1811",2017-12-16,288.427262094273
"1812",2017-12-17,692.389570059629
"1813",2017-12-18,484.67269904174
"1814",2017-12-19,339.270889329218
"1815",2017-12-20,237.489622530453
"1816",2017-12-21,166.242735771317
"1817",2017-12-22,508.697893652914
"1818",2017-12-23,2693.22829289136
"1819",2017-12-24,2000.15372199942
"1820",2017-12-25,1400.10760539959
"1821",2017-12-26,980.075323779715
"1822",2017-12-27,686.052726645801
"1823",2017-12-28,480.236908652061
"1824",2017-12-29,336.165836056442
"1825",2017-12-30,235.31608523951
"1826",2017-12-31,164.721259667657
"1827",2018-01-01,115.30488176736
"1828",2018-01-02,80.7134172371518
"1829",2018-01-03,56.4993920660063
"1830",2018-01-04,39.5495744462044
"1831",2018-01-05,27.6847021123431
"1832",2018-01-06,19.3792914786402
"1833",2018-01-07,13.5655040350481
"1834",2018-01-08,1336.24788577907
"1835",2018-01-09,935.373520045346
"1836",2018-01-10,654.761464031742
"1837",2018-01-11,4186.07993393912
"1838",2018-01-12,14895.4528992227
"1839",2018-01-13,10660.6724294559
"1840",2018-01-14,7462.47070061913
"1841",2018-01-15,5223.72949043339
"1842",2018-01-16,3656.61064330338
"1843",2018-01-17,5523.37498750251
"1844",2018-01-18,3866.36249125176
"1845",2018-01-19,2706.45374387623
"1846",2018-01-20,2197.54949757882
"1847",2018-01-21,1538.28464830518
"1848",2018-01-22,1076.79925381362
"1849",2018-01-23,4859.13874388341
"1850",2018-01-24,3401.39712071838
"1851",2018-01-25,2380.97798450287
"1852",2018-01-26,1666.68458915201
"1853",2018-01-27,1166.67921240641
"1854",2018-01-28,8853.85274528014
"1855",2018-01-29,9674.7467216961
"1856",2018-01-30,6772.32270518727
"1857",2018-01-31,4740.62589363109
"1858",2018-02-01,3318.43812554176
"1859",2018-02-02,2322.90668787923
"1860",2018-02-03,1626.03468151546
"1861",2018-02-04,15663.6725851396
"1862",2018-02-05,10964.5708095977
"1863",2018-02-06,7675.19956671838
"1864",2018-02-07,23532.0864205671
"1865",2018-02-08,16472.460494397
"1866",2018-02-09,11530.7223460779
"1867",2018-02-10,26619.6964753491
"1868",2018-02-11,39039.3799823041
"1869",2018-02-12,27327.5659876128
"1870",2018-02-13,19779.8134933729
"1871",2018-02-14,13845.869445361
"1872",2018-02-15,9692.10861175271
"1873",2018-02-16,6784.4760282269
"1874",2018-02-17,6127.18016541154
"1875",2018-02-18,4289.02611578808
"1876",2018-02-19,5097.79336913028
"1877",2018-02-20,3568.4553583912
"1878",2018-02-21,2497.91875087384
"1879",2018-02-22,1748.54312561169
"1880",2018-02-23,1223.98018792818
"1881",2018-02-24,856.786131549727
"1882",2018-02-25,700.178499163577
"1883",2018-02-26,490.124949414504
"1884",2018-02-27,343.087464590153
"1885",2018-02-28,240.161225213107
"1886",2018-03-01,6278.83476115674
"1887",2018-03-02,4395.18433280972
"1888",2018-03-03,3076.6290329668
"1889",2018-03-04,2153.64032307676
"1890",2018-03-05,1507.54822615373
"1891",2018-03-06,1055.28375830761
"1892",2018-03-07,738.698630815329
"1893",2018-03-08,517.08904157073
"1894",2018-03-09,361.962329099511
"1895",2018-03-10,253.373630369658
"1896",2018-03-11,177.36154125876
"1897",2018-03-12,8152.43593006319
"1898",2018-03-13,5706.70515104423
"1899",2018-03-14,3994.69360573096
"1900",2018-03-15,2796.28552401167
"1901",2018-03-16,1957.39986680817
"1902",2018-03-17,6177.37848554518
"1903",2018-03-18,4324.16493988163
"1904",2018-03-19,3026.91545791714
"1905",2018-03-20,17418.5930320232
"1906",2018-03-21,16602.5582224162
"1907",2018-03-22,11621.7907556914
"1908",2018-03-23,8135.25352898395
"1909",2018-03-24,11766.6593614892
"1910",2018-03-25,8236.66155304241
"1911",2018-03-26,5765.66308712969
"1912",2018-03-27,6526.74390770598
"1913",2018-03-28,4568.72073539419
"1914",2018-03-29,3198.10451477593
"1915",2018-03-30,2238.67316034315
"1916",2018-03-31,1567.07121224021
"1917",2018-04-01,1096.94984856814
"1918",2018-04-02,767.864893997701
"1919",2018-04-03,537.505425798391
"1920",2018-04-04,376.253798058874
"1921",2018-04-05,263.377658641211
"1922",2018-04-06,184.364361048848
"1923",2018-04-07,2125.83407241302
"1924",2018-04-08,1488.08385068911
"1925",2018-04-09,1041.65869548238
"1926",2018-04-10,729.161086837665
"1927",2018-04-11,510.412760786365
"1928",2018-04-12,357.288932550456
"1929",2018-04-13,250.102252785319
"1930",2018-04-14,175.071576949723
"1931",2018-04-15,23436.2357973611
"1932",2018-04-16,17939.7942581528
"1933",2018-04-17,12557.8559807069
"1934",2018-04-18,8790.49918649486
"1935",2018-04-19,6153.3494305464
"1936",2018-04-20,4307.34460138248
"1937",2018-04-21,3015.14122096774
"1938",2018-04-22,2110.59885467742
"1939",2018-04-23,7334.53176841422
"1940",2018-04-24,40329.035933932
"1941",2018-04-25,38122.9397537524
"1942",2018-04-26,26992.5759276267
"1943",2018-04-27,18894.8031493387
"1944",2018-04-28,13226.3622045371
"1945",2018-04-29,9258.45354317595
"1946",2018-04-30,6480.91748022316
"1947",2018-05-01,4536.64223615621
"1948",2018-05-02,3175.64956530935
"1949",2018-05-03,2222.95469571654
"1950",2018-05-04,1556.06828700158
"1951",2018-05-05,1089.24780090111
"1952",2018-05-06,898.904543960149
"1953",2018-05-07,629.233180772104
"1954",2018-05-08,440.463226540473
"1955",2018-05-09,308.324258578331
"1956",2018-05-10,215.826981004832
"1957",2018-05-11,151.078886703382
"1958",2018-05-12,105.755220692368
"1959",2018-05-13,74.0286544846573
"1960",2018-05-14,51.8200581392601
"1961",2018-05-15,14762.7211111795
"1962",2018-05-16,22151.2849164606
"1963",2018-05-17,26335.0252415225
"1964",2018-05-18,26120.2836690657
"1965",2018-05-19,18284.198568346
"1966",2018-05-20,12798.9389978422
"1967",2018-05-21,8959.25729848954
"1968",2018-05-22,10218.080950486
"1969",2018-05-23,7152.65666534024
"1970",2018-05-24,5006.85966573817
"1971",2018-05-25,3504.80176601672
"1972",2018-05-26,6443.8739706418
"1973",2018-05-27,5612.853340437
"1974",2018-05-28,3928.9973383059
"1975",2018-05-29,2750.29813681413
"1976",2018-05-30,4317.71784412176
"1977",2018-05-31,4295.61353260145
"1978",2018-06-01,3006.92947282101
"1979",2018-06-02,2104.85063097471
"1980",2018-06-03,1473.3954416823
"1981",2018-06-04,1031.37680917761
"1982",2018-06-05,721.963766424325
"1983",2018-06-06,505.374636497028
"1984",2018-06-07,353.762245547919
"1985",2018-06-08,247.633571883544
"1986",2018-06-09,173.34350031848
"1987",2018-06-10,6495.57788029061
"1988",2018-06-11,4546.90451620342
"1989",2018-06-12,3182.8331613424
"1990",2018-06-13,2227.98321293968
"1991",2018-06-14,1559.58824905777
"1992",2018-06-15,1091.71177434044
"1993",2018-06-16,764.19824203831
"1994",2018-06-17,1092.19582137601
"1995",2018-06-18,764.537074963206
"1996",2018-06-19,535.175952474244
"1997",2018-06-20,374.623166731971
"1998",2018-06-21,952.182782797312
"1999",2018-06-22,948.979195502621
"2000",2018-06-23,664.285436851834
"2001",2018-06-24,464.999805796284
"2002",2018-06-25,720.985010241535
"2003",2018-06-26,7792.43275816647
"2004",2018-06-27,5454.70293071653
"2005",2018-06-28,3818.29205150157
"2006",2018-06-29,2672.8044360511
"2007",2018-06-30,1870.96310523577
"2008",2018-07-01,1309.67417366504
"2009",2018-07-02,1688.56238597931
"2010",2018-07-03,1181.99367018552
"2011",2018-07-04,827.395569129864
"2012",2018-07-05,579.176898390905
"2013",2018-07-06,15508.1457444814
"2014",2018-07-07,10855.702021137
"2015",2018-07-08,7598.99141479587
"2016",2018-07-09,5319.29399035711
"2017",2018-07-10,3723.50579324997
"2018",2018-07-11,2606.45405527498
"2019",2018-07-12,1824.51783869249
"2020",2018-07-13,1277.16248708474
"2021",2018-07-14,894.013740959319
"2022",2018-07-15,625.809618671523
"2023",2018-07-16,2951.05632705543
"2024",2018-07-17,2295.29697449266
"2025",2018-07-18,1606.70788214486
"2026",2018-07-19,1124.69551750141
"2027",2018-07-20,787.286862250984
"2028",2018-07-21,6981.84547498081
"2029",2018-07-22,10108.7483094685
"2030",2018-07-23,14786.95684225
"2031",2018-07-24,15593.4596775795
"2032",2018-07-25,18993.9885743056
"2033",2018-07-26,13295.7920020139
"2034",2018-07-27,9307.05440140976
"2035",2018-07-28,6514.93808098683
"2036",2018-07-29,4560.45665669078
"2037",2018-07-30,6983.30726653658
"2038",2018-07-31,4888.31508657561
"2039",2018-08-01,4387.83875575465
"2040",2018-08-02,14075.2527339113
"2041",2018-08-03,11524.8043137379
"2042",2018-08-04,8067.36301961656
"2043",2018-08-05,5647.15411373159
"2044",2018-08-06,3953.00787961212
"2045",2018-08-07,2767.10551572848
"2046",2018-08-08,1936.97386100994
"2047",2018-08-09,1355.88170270696
"2048",2018-08-10,949.117191894869
"2049",2018-08-11,664.382034326408
"2050",2018-08-12,465.067424028486
"2051",2018-08-13,325.54719681994
"2052",2018-08-14,227.883037773958
"2053",2018-08-15,159.518126441771
"2054",2018-08-16,111.662688509239
"2055",2018-08-17,78.1638819564676
"2056",2018-08-18,4918.78118494294
"2057",2018-08-19,3831.04683227008
"2058",2018-08-20,2681.73278258906
"2059",2018-08-21,17149.4036745609
"2060",2018-08-22,12004.5825721926
"2061",2018-08-23,8403.20780053483
"2062",2018-08-24,5882.24546037438
"2063",2018-08-25,4117.57182226207
"2064",2018-08-26,2882.30027558345
"2065",2018-08-27,2017.61019290841
"2066",2018-08-28,1412.32713503589
"2067",2018-08-29,988.628994525122
"2068",2018-08-30,1676.50147921266
"2069",2018-08-31,1173.55103544886
"2070",2018-09-01,1463.84090682797
"2071",2018-09-02,1024.68863477958
"2072",2018-09-03,717.282044345704
"2073",2018-09-04,502.097431041993
"2074",2018-09-05,351.468201729395
"2075",2018-09-06,246.027741210576
"2076",2018-09-07,172.219418847403
"2077",2018-09-08,4737.72740840797
"2078",2018-09-09,9169.60135435834
"2079",2018-09-10,10708.3022848763
"2080",2018-09-11,12564.4240138063
"2081",2018-09-12,20252.2859542707
"2082",2018-09-13,14176.6001679895
"2083",2018-09-14,10515.1430213635
"2084",2018-09-15,13072.933369824
"2085",2018-09-16,36333.8496426268
"2086",2018-09-17,52031.3755498387
"2087",2018-09-18,36421.9628848871
"2088",2018-09-19,25495.374019421
"2089",2018-09-20,17846.7618135947
"2090",2018-09-21,12492.7332695163
"2091",2018-09-22,28110.642670404
"2092",2018-09-23,36802.1485530328
"2093",2018-09-24,25777.3031871229
"2094",2018-09-25,18044.1122309861
"2095",2018-09-26,12630.8785616902
"2096",2018-09-27,27798.9978822702
"2097",2018-09-28,19459.2985175892
"2098",2018-09-29,13621.5089623124
"2099",2018-09-30,9535.05627361869
"2100",2018-10-01,6674.53939153308
"2101",2018-10-02,4672.17757407316
"2102",2018-10-03,3270.52430185121
"2103",2018-10-04,2289.36701129585
"2104",2018-10-05,1602.55690790709
"2105",2018-10-06,1121.78983553497
"2106",2018-10-07,1692.0366766824
"2107",2018-10-08,1184.42567367768
"2108",2018-10-09,1963.46989619801
"2109",2018-10-10,19159.5968421438
"2110",2018-10-11,55337.0744732507
"2111",2018-10-12,38735.9521312755
"2112",2018-10-13,27115.1664918928
"2113",2018-10-14,19414.3972746005
"2114",2018-10-15,13590.0780922204
"2115",2018-10-16,10309.807525424
"2116",2018-10-17,7216.86526779679
"2117",2018-10-18,5051.80568745775
"2118",2018-10-19,3536.26398122043
"2119",2018-10-20,2475.3847868543
"2120",2018-10-21,1732.76935079801
"2121",2018-10-22,1212.93854555861
"2122",2018-10-23,849.056981891025
"2123",2018-10-24,594.339887323717
"2124",2018-10-25,416.037921126602
"2125",2018-10-26,16405.1336053167
"2126",2018-10-27,11483.5935237217
"2127",2018-10-28,9639.83046486891
"2128",2018-10-29,6747.88132540824
"2129",2018-10-30,4723.51692778577
"2130",2018-10-31,3306.46184945004
"2131",2018-11-01,2314.52329461502
"2132",2018-11-02,8677.28314454512
"2133",2018-11-03,6074.09820118158
"2134",2018-11-04,4251.86874082711
"2135",2018-11-05,3279.50157959129
"2136",2018-11-06,4306.66546585281
"2137",2018-11-07,3014.66582609696
"2138",2018-11-08,2110.26607826787
"2139",2018-11-09,7455.80791778082
"2140",2018-11-10,5219.06554244657
"2141",2018-11-11,3653.3458797126
"2142",2018-11-12,20523.3915491856
"2143",2018-11-13,15465.2356844299
"2144",2018-11-14,10825.664979101
"2145",2018-11-15,34082.746524373
"2146",2018-11-16,23857.9225670611
"2147",2018-11-17,16700.5457969428
"2148",2018-11-18,11690.3820578599
"2149",2018-11-19,19001.6896066631
"2150",2018-11-20,15369.9361945038
"2151",2018-11-21,10758.9553361527
"2152",2018-11-22,7531.26873530686
"2153",2018-11-23,5271.8881147148
"2154",2018-11-24,19435.5160507967
"2155",2018-11-25,13604.8612355577
"2156",2018-11-26,9523.40286489037
"2157",2018-11-27,6666.38200542326
"2158",2018-11-28,4666.46740379628
"2159",2018-11-29,3266.5271826574
"2160",2018-11-30,6057.62699465129
"2161",2018-12-01,25065.5726770646
"2162",2018-12-02,23090.1524076789
"2163",2018-12-03,16163.1066853752
"2164",2018-12-04,11314.1746797626
"2165",2018-12-05,7919.92227583385
"2166",2018-12-06,5543.94559308369
"2167",2018-12-07,3880.76191515858
"2168",2018-12-08,2716.53334061101
"2169",2018-12-09,5441.87495842707
"2170",2018-12-10,3809.31247089895
"2171",2018-12-11,2666.51872962927
"2172",2018-12-12,1866.56311074049
"2173",2018-12-13,1306.59417751834
"2174",2018-12-14,5683.19196936719
"2175",2018-12-15,14393.037547524
"2176",2018-12-16,11090.2248832668
"2177",2018-12-17,7763.15741828675
"2178",2018-12-18,5434.21019280072
"2179",2018-12-19,3803.94713496051
"2180",2018-12-20,26126.3480406227
"2181",2018-12-21,25117.7840284359
"2182",2018-12-22,17582.4488199051
"2183",2018-12-23,12307.7141739336
"2184",2018-12-24,8615.39992175351
"2185",2018-12-25,6030.77994522746
"2186",2018-12-26,4221.54596165922
"2187",2018-12-27,2955.08217316146
"2188",2018-12-28,27265.6510042491
"2189",2018-12-29,19085.9557029744
"2190",2018-12-30,13360.168992082
"2191",2018-12-31,10286.8795038183
"2192",2019-01-01,7200.81565267279
"2193",2019-01-02,5466.36149582402
"2194",2019-01-03,6212.93013529297
"2195",2019-01-04,8252.95166633008
"2196",2019-01-05,6813.68436643105
"2197",2019-01-06,4769.57905650174
"2198",2019-01-07,3338.70533955122
"2199",2019-01-08,2337.09373768585
"2200",2019-01-09,1635.9656163801
"2201",2019-01-10,1145.17593146607
"2202",2019-01-11,801.623152026247
"2203",2019-01-12,4636.4809549107
"2204",2019-01-13,9492.71260979689
"2205",2019-01-14,6644.89882685783
"2206",2019-01-15,4651.42917880048
"2207",2019-01-16,3256.00042516034
"2208",2019-01-17,3222.27812099654
"2209",2019-01-18,2255.59468469758
"2210",2019-01-19,18472.8951329299
"2211",2019-01-20,14645.3759079259
"2212",2019-01-21,10251.7631355481
"2213",2019-01-22,7176.2341948837
"2214",2019-01-23,6350.98060794621
"2215",2019-01-24,12114.9310648343
"2216",2019-01-25,8480.45174538401
"2217",2019-01-26,5936.31622176881
"2218",2019-01-27,4155.42135523817
"2219",2019-01-28,2908.79494866672
"2220",2019-01-29,2333.47514397276
"2221",2019-01-30,1633.43260078093
"2222",2019-01-31,1143.40282054665
"2223",2019-02-01,800.381974382657
"2224",2019-02-02,560.26738206786
"2225",2019-02-03,392.187167447502
"2226",2019-02-04,274.531017213252
"2227",2019-02-05,192.171712049276
"2228",2019-02-06,134.520198434493
"2229",2019-02-07,1003.04163591014
"2230",2019-02-08,702.129145137101
"2231",2019-02-09,491.490401595971
"2232",2019-02-10,3098.83132339398
"2233",2019-02-11,2783.58109668487
"2234",2019-02-12,12546.3944977226
"2235",2019-02-13,8782.47614840582
"2236",2019-02-14,6147.73330388408
"2237",2019-02-15,5490.11166341507
"2238",2019-02-16,8941.72522114055
"2239",2019-02-17,16303.8215399234
"2240",2019-02-18,12503.5312765672
"2241",2019-02-19,8752.47189359702
"2242",2019-02-20,27018.7880595822
"2243",2019-02-21,18913.1516417075
"2244",2019-02-22,43521.1753253006
"2245",2019-02-23,53572.6919344217
"2246",2019-02-24,49303.4139778234
"2247",2019-02-25,34512.3897844764
"2248",2019-02-26,24158.6728491335
"2249",2019-02-27,16911.0709943934
"2250",2019-02-28,11837.7496960754
"2251",2019-03-01,20644.8481512104
"2252",2019-03-02,14451.3937058473
"2253",2019-03-03,18428.8890749621
"2254",2019-03-04,12900.2223524735
"2255",2019-03-05,9030.15564673142
"2256",2019-03-06,6321.108952712
"2257",2019-03-07,4424.7762668984
"2258",2019-03-08,4723.84197393285
"2259",2019-03-09,3306.689381753
"2260",2019-03-10,4206.53915206917
"2261",2019-03-11,2944.57740644842
"2262",2019-03-12,2061.20418451389
"2263",2019-03-13,1442.84292915973
"2264",2019-03-14,1009.99005041181
"2265",2019-03-15,706.993035288265
"2266",2019-03-16,494.895124701786
"2267",2019-03-17,346.42658729125
"2268",2019-03-18,242.498611103875
"2269",2019-03-19,169.749027772713
"2270",2019-03-20,118.824319440899
"2271",2019-03-21,471.452903697291
"2272",2019-03-22,330.017032588104
"2273",2019-03-23,231.011922811673
"2274",2019-03-24,161.708345968171
"2275",2019-03-25,1333.18448603748
"2276",2019-03-26,933.229140226234
"2277",2019-03-27,653.260398158364
"2278",2019-03-28,457.282278710854
"2279",2019-03-29,320.097595097598
"2280",2019-03-30,224.068316568319
"2281",2019-03-31,156.847821597823
"2282",2019-04-01,109.793475118476
"2283",2019-04-02,76.8554325829333
"2284",2019-04-03,53.7988028080533
"2285",2019-04-04,37.6591619656373
